Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
5952,45.407852,-93.200974,281,MN,11,Cornus,canadensis,bunchberry dogwood,Plantae,3800,233,"Young unfolded leaves (evergreen, 1 location)",2010,4,30,120,2455317,7,2010,9,8,251,2455448,8
5952,45.407852,-93.200974,281,MN,11,Cornus,canadensis,bunchberry dogwood,Plantae,3802,232,Emerging leaves (1 location),2010,4,30,120,2455317,4,2010,5,19,139,2455336,7
5952,45.407852,-93.200974,281,MN,11,Cornus,canadensis,bunchberry dogwood,Plantae,3802,233,"Young unfolded leaves (evergreen, 1 location)",2010,5,9,129,2455326,6,2010,9,8,251,2455448,8
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,180,>=75% of full leaf size (deciduous),2010,5,19,139,2455336,5,2010,7,6,187,2455384,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,180,>=75% of full leaf size (deciduous),2010,7,29,210,2455407,8,2010,10,18,291,2455488,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,181,>=50% of leaves colored (deciduous),2010,9,30,273,2455470,13,2010,10,18,291,2455488,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,182,All leaves colored (deciduous),2010,10,18,291,2455488,13,2010,10,18,291,2455488,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,183,>=50% of leaves fallen (deciduous),2010,11,2,306,2455503,15,2010,11,16,320,2455517,-9999
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,184,All leaves fallen (deciduous),2010,11,2,306,2455503,15,2010,11,16,320,2455517,-9999
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,186,Full flowering (50%),2010,6,14,165,2455362,13,2010,6,14,165,2455362,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,371,Breaking leaf buds,2010,4,16,106,2455303,6,2010,7,6,187,2455384,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,371,Breaking leaf buds,2010,7,29,210,2455407,8,2010,8,12,224,2455421,8
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,371,Breaking leaf buds,2010,10,5,278,2455475,5,2010,10,5,278,2455475,13
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,390,Ripe fruits,2010,7,21,202,2455399,15,2010,8,30,242,2455439,12
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,483,Leaves,2010,4,27,117,2455314,4,2010,7,6,187,2455384,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,483,Leaves,2010,7,29,210,2455407,8,2010,10,18,291,2455488,15
6313,45.104584,-114.859993,1164,ID,70,Cornus,sericea,redosier dogwood,Plantae,3957,501,Open flowers,2010,6,1,152,2455349,7,2010,6,14,165,2455362,15
1984,37.894073,-89.810493,168,IL,12,Cornus,florida,flowering dogwood,Plantae,4653,371,Breaking leaf buds,2010,4,1,91,2455288,-9999,2010,4,1,91,2455288,-9999
1984,37.894073,-89.810493,168,IL,12,Cornus,florida,flowering dogwood,Plantae,4653,483,Leaves,2010,4,1,91,2455288,-9999,2010,4,1,91,2455288,-9999
1984,37.894073,-89.810493,168,IL,12,Cornus,florida,flowering dogwood,Plantae,4653,501,Open flowers,2010,4,1,91,2455288,-9999,2010,4,1,91,2455288,-9999
2271,39.140881,-77.081757,146,MD,12,Cornus,florida,flowering dogwood,Plantae,4668,186,Full flowering (50%),2010,4,17,107,2455304,14,2010,4,17,107,2455304,-9999
2271,39.140881,-77.081757,146,MD,12,Cornus,florida,flowering dogwood,Plantae,4668,371,Breaking leaf buds,2010,3,23,82,2455279,2,2010,4,17,107,2455304,-9999
2271,39.140881,-77.081757,146,MD,12,Cornus,florida,flowering dogwood,Plantae,4668,483,Leaves,2010,4,17,107,2455304,14,2010,4,17,107,2455304,-9999
2271,39.140881,-77.081757,146,MD,12,Cornus,florida,flowering dogwood,Plantae,4668,501,Open flowers,2010,4,17,107,2455304,14,2010,4,17,107,2455304,-9999
655,47.669998,-122.28653,13,WA,70,Cornus,sericea,redosier dogwood,Plantae,4713,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,23,2010,4,19,109,2455306,-9999
655,47.669998,-122.28653,13,WA,70,Cornus,sericea,redosier dogwood,Plantae,4713,186,Full flowering (50%),2010,5,22,142,2455339,-9999,2010,5,22,142,2455339,-9999
655,47.669998,-122.28653,13,WA,70,Cornus,sericea,redosier dogwood,Plantae,4713,371,Breaking leaf buds,2010,2,18,49,2455246,5,2010,3,27,86,2455283,-9999
655,47.669998,-122.28653,13,WA,70,Cornus,sericea,redosier dogwood,Plantae,4713,483,Leaves,2010,3,27,86,2455283,12,2010,3,27,86,2455283,-9999
655,47.669998,-122.28653,13,WA,70,Cornus,sericea,redosier dogwood,Plantae,4713,501,Open flowers,2010,5,13,133,2455330,-9999,2010,5,13,133,2455330,-9999
2349,35.914124,-78.713608,122,NC,12,Cornus,florida,flowering dogwood,Plantae,4932,180,>=75% of full leaf size (deciduous),2010,3,21,80,2455277,-9999,2010,3,21,80,2455277,-9999
2349,35.914124,-78.713608,122,NC,12,Cornus,florida,flowering dogwood,Plantae,4932,181,>=50% of leaves colored (deciduous),2010,3,21,80,2455277,-9999,2010,3,21,80,2455277,-9999
2349,35.914124,-78.713608,122,NC,12,Cornus,florida,flowering dogwood,Plantae,4932,182,All leaves colored (deciduous),2010,3,21,80,2455277,-9999,2010,3,21,80,2455277,-9999
2349,35.914124,-78.713608,122,NC,12,Cornus,florida,flowering dogwood,Plantae,4932,371,Breaking leaf buds,2010,3,21,80,2455277,-9999,2010,3,21,80,2455277,15
2349,35.914124,-78.713608,122,NC,12,Cornus,florida,flowering dogwood,Plantae,4932,483,Leaves,2010,3,21,80,2455277,-9999,2010,3,21,80,2455277,-9999
2349,35.914124,-78.713608,122,NC,12,Cornus,florida,flowering dogwood,Plantae,4932,501,Open flowers,2010,3,21,80,2455277,-9999,2010,3,21,80,2455277,-9999
2354,35.825993,-78.734711,108,NC,12,Cornus,florida,flowering dogwood,Plantae,4943,183,>=50% of leaves fallen (deciduous),2010,3,13,72,2455269,-9999,2010,3,13,72,2455269,-9999
2354,35.825993,-78.734711,108,NC,12,Cornus,florida,flowering dogwood,Plantae,4943,184,All leaves fallen (deciduous),2010,3,13,72,2455269,-9999,2010,3,13,72,2455269,-9999
2354,35.825993,-78.734711,108,NC,12,Cornus,florida,flowering dogwood,Plantae,4943,371,Breaking leaf buds,2010,3,13,72,2455269,-9999,2010,3,13,72,2455269,-9999
2359,35.885155,-78.709969,136,NC,12,Cornus,florida,flowering dogwood,Plantae,4954,180,>=75% of full leaf size (deciduous),2010,3,22,81,2455278,7,2010,3,22,81,2455278,-9999
2359,35.885155,-78.709969,136,NC,12,Cornus,florida,flowering dogwood,Plantae,4954,371,Breaking leaf buds,2010,3,8,67,2455264,-9999,2010,3,22,81,2455278,-9999
2359,35.885155,-78.709969,136,NC,12,Cornus,florida,flowering dogwood,Plantae,4954,483,Leaves,2010,3,15,74,2455271,7,2010,3,22,81,2455278,-9999
2359,35.885155,-78.709969,136,NC,12,Cornus,florida,flowering dogwood,Plantae,4954,501,Open flowers,2010,3,22,81,2455278,7,2010,3,22,81,2455278,-9999
2419,35.885632,-78.693634,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5065,371,Breaking leaf buds,2010,3,21,80,2455277,3,2010,3,22,81,2455278,-9999
2428,35.931652,-78.717247,159,NC,12,Cornus,florida,flowering dogwood,Plantae,5085,371,Breaking leaf buds,2010,3,21,80,2455277,14,2010,3,21,80,2455277,-9999
2428,35.931652,-78.717247,159,NC,12,Cornus,florida,flowering dogwood,Plantae,5085,501,Open flowers,2010,3,7,66,2455263,-9999,2010,3,21,80,2455277,-9999
2429,35.867481,-78.703041,118,NC,12,Cornus,florida,flowering dogwood,Plantae,5086,371,Breaking leaf buds,2010,3,9,68,2455265,-9999,2010,3,21,80,2455277,-9999
2433,35.88747,-78.672462,126,NC,12,Cornus,florida,flowering dogwood,Plantae,5094,371,Breaking leaf buds,2010,3,21,80,2455277,-9999,2010,3,21,80,2455277,-9999
2440,35.868973,-78.702423,104,NC,12,Cornus,florida,flowering dogwood,Plantae,5100,184,All leaves fallen (deciduous),2010,3,9,68,2455265,-9999,2010,3,21,80,2455277,-9999
2442,37.228249,-80.421249,621,VA,12,Cornus,florida,flowering dogwood,Plantae,5119,180,>=75% of full leaf size (deciduous),2010,4,13,103,2455300,2,2010,4,27,117,2455314,-9999
2442,37.228249,-80.421249,621,VA,12,Cornus,florida,flowering dogwood,Plantae,5119,186,Full flowering (50%),2010,4,19,109,2455306,6,2010,4,27,117,2455314,-9999
2442,37.228249,-80.421249,621,VA,12,Cornus,florida,flowering dogwood,Plantae,5119,371,Breaking leaf buds,2010,3,31,90,2455287,7,2010,4,11,101,2455298,2
2442,37.228249,-80.421249,621,VA,12,Cornus,florida,flowering dogwood,Plantae,5119,483,Leaves,2010,4,5,95,2455292,3,2010,4,19,109,2455306,3
2442,37.228249,-80.421249,621,VA,12,Cornus,florida,flowering dogwood,Plantae,5119,501,Open flowers,2010,4,5,95,2455292,3,2010,4,27,117,2455314,-9999
2448,35.886166,-78.710281,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5126,371,Breaking leaf buds,2010,3,11,70,2455267,4,2010,3,21,80,2455277,-9999
2448,35.886166,-78.710281,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5126,483,Leaves,2010,3,21,80,2455277,4,2010,3,21,80,2455277,-9999
2450,35.897144,-78.723114,148,NC,12,Cornus,florida,flowering dogwood,Plantae,5132,371,Breaking leaf buds,2010,2,27,58,2455255,7,2010,2,27,58,2455255,-9999
2459,35.889854,-78.722656,127,NC,12,Cornus,florida,flowering dogwood,Plantae,5144,180,>=75% of full leaf size (deciduous),2010,4,9,99,2455296,3,2010,4,9,99,2455296,-9999
2459,35.889854,-78.722656,127,NC,12,Cornus,florida,flowering dogwood,Plantae,5144,186,Full flowering (50%),2010,4,2,92,2455289,19,2010,4,6,96,2455293,3
2459,35.889854,-78.722656,127,NC,12,Cornus,florida,flowering dogwood,Plantae,5144,371,Breaking leaf buds,2010,3,7,66,2455263,-9999,2010,3,7,66,2455263,7
2459,35.889854,-78.722656,127,NC,12,Cornus,florida,flowering dogwood,Plantae,5144,371,Breaking leaf buds,2010,4,2,92,2455289,19,2010,4,9,99,2455296,-9999
2459,35.889854,-78.722656,127,NC,12,Cornus,florida,flowering dogwood,Plantae,5144,483,Leaves,2010,3,14,73,2455270,7,2010,4,9,99,2455296,-9999
2459,35.889854,-78.722656,127,NC,12,Cornus,florida,flowering dogwood,Plantae,5144,501,Open flowers,2010,4,2,92,2455289,19,2010,4,9,99,2455296,-9999
2466,37.225433,-80.427216,616,VA,12,Cornus,florida,flowering dogwood,Plantae,5175,180,>=75% of full leaf size (deciduous),2010,4,13,103,2455300,5,2010,4,28,118,2455315,-9999
2466,37.225433,-80.427216,616,VA,12,Cornus,florida,flowering dogwood,Plantae,5175,186,Full flowering (50%),2010,4,14,104,2455301,1,2010,4,14,104,2455301,6
2466,37.225433,-80.427216,616,VA,12,Cornus,florida,flowering dogwood,Plantae,5175,371,Breaking leaf buds,2010,3,30,89,2455286,4,2010,4,8,98,2455295,5
2466,37.225433,-80.427216,616,VA,12,Cornus,florida,flowering dogwood,Plantae,5175,483,Leaves,2010,4,8,98,2455295,3,2010,4,28,118,2455315,-9999
2466,37.225433,-80.427216,616,VA,12,Cornus,florida,flowering dogwood,Plantae,5175,501,Open flowers,2010,4,13,103,2455300,5,2010,4,20,110,2455307,2
2469,37.229122,-80.421677,624,VA,12,Cornus,florida,flowering dogwood,Plantae,5177,180,>=75% of full leaf size (deciduous),2010,4,13,103,2455300,5,2010,4,28,118,2455315,-9999
2469,37.229122,-80.421677,624,VA,12,Cornus,florida,flowering dogwood,Plantae,5177,371,Breaking leaf buds,2010,3,24,83,2455280,-9999,2010,4,8,98,2455295,5
2469,37.229122,-80.421677,624,VA,12,Cornus,florida,flowering dogwood,Plantae,5177,483,Leaves,2010,4,5,95,2455292,4,2010,4,28,118,2455315,-9999
2469,37.229122,-80.421677,624,VA,12,Cornus,florida,flowering dogwood,Plantae,5177,501,Open flowers,2010,4,20,110,2455307,6,2010,4,20,110,2455307,2
2470,37.230717,-80.420692,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5178,180,>=75% of full leaf size (deciduous),2010,4,13,103,2455300,5,2010,4,28,118,2455315,-9999
2470,37.230717,-80.420692,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5178,186,Full flowering (50%),2010,4,14,104,2455301,1,2010,4,20,110,2455307,2
2470,37.230717,-80.420692,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5178,371,Breaking leaf buds,2010,3,24,83,2455280,-9999,2010,4,8,98,2455295,5
2470,37.230717,-80.420692,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5178,483,Leaves,2010,4,1,91,2455288,2,2010,4,28,118,2455315,-9999
2470,37.230717,-80.420692,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5178,501,Open flowers,2010,4,13,103,2455300,5,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5204,180,>=75% of full leaf size (deciduous),2010,4,18,108,2455305,4,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5204,184,All leaves fallen (deciduous),2010,3,31,90,2455287,-9999,2010,4,6,96,2455293,2
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5204,186,Full flowering (50%),2010,4,12,102,2455299,4,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5204,371,Breaking leaf buds,2010,4,8,98,2455295,2,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5204,483,Leaves,2010,4,8,98,2455295,2,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5204,501,Open flowers,2010,4,6,96,2455293,5,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5205,180,>=75% of full leaf size (deciduous),2010,4,22,112,2455309,3,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5205,184,All leaves fallen (deciduous),2010,3,31,90,2455287,-9999,2010,4,6,96,2455293,2
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5205,371,Breaking leaf buds,2010,4,8,98,2455295,2,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5205,483,Leaves,2010,4,8,98,2455295,2,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5206,180,>=75% of full leaf size (deciduous),2010,4,18,108,2455305,4,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5206,184,All leaves fallen (deciduous),2010,3,31,90,2455287,-9999,2010,4,1,91,2455288,5
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5206,186,Full flowering (50%),2010,4,26,116,2455313,4,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5206,371,Breaking leaf buds,2010,4,6,96,2455293,5,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5206,483,Leaves,2010,4,8,98,2455295,2,2010,4,28,118,2455315,-9999
2480,37.231236,-80.419174,638,VA,12,Cornus,florida,flowering dogwood,Plantae,5206,501,Open flowers,2010,4,14,104,2455301,2,2010,4,28,118,2455315,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5219,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,5,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5219,186,Full flowering (50%),2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5219,371,Breaking leaf buds,2010,3,29,88,2455285,-9999,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5219,483,Leaves,2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5219,501,Open flowers,2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5224,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,5,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5224,186,Full flowering (50%),2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5224,371,Breaking leaf buds,2010,3,29,88,2455285,-9999,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5224,483,Leaves,2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5224,501,Open flowers,2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5225,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,5,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5225,186,Full flowering (50%),2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5225,371,Breaking leaf buds,2010,3,29,88,2455285,-9999,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5225,483,Leaves,2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2500,37.22961,-80.424622,628,VA,12,Cornus,florida,flowering dogwood,Plantae,5225,501,Open flowers,2010,4,12,102,2455299,4,2010,4,23,113,2455310,-9999
2411,47.523418,-93.463249,412,MN,11,Cornus,canadensis,bunchberry dogwood,Plantae,5279,201,Open flowers (1 location),2010,6,2,153,2455350,8,2010,6,15,166,2455363,21
2411,47.523418,-93.463249,412,MN,11,Cornus,canadensis,bunchberry dogwood,Plantae,5279,232,Emerging leaves (1 location),2010,5,25,145,2455342,7,2010,5,25,145,2455342,8
2411,47.523418,-93.463249,412,MN,11,Cornus,canadensis,bunchberry dogwood,Plantae,5279,233,"Young unfolded leaves (evergreen, 1 location)",2010,5,25,145,2455342,7,2010,5,25,145,2455342,8
2549,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5617,180,>=75% of full leaf size (deciduous),2010,4,20,110,2455307,5,2010,4,27,117,2455314,-9999
2549,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5617,371,Breaking leaf buds,2010,4,1,91,2455288,-9999,2010,4,6,96,2455293,2
2549,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5617,483,Leaves,2010,4,6,96,2455293,5,2010,4,27,117,2455314,-9999
2549,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5618,180,>=75% of full leaf size (deciduous),2010,4,20,110,2455307,5,2010,4,27,117,2455314,-9999
2549,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5618,371,Breaking leaf buds,2010,4,1,91,2455288,-9999,2010,4,6,96,2455293,2
2549,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5618,483,Leaves,2010,4,1,91,2455288,-9999,2010,4,27,117,2455314,-9999
2497,42.166908,-88.395439,271,IL,12,Cornus,florida,flowering dogwood,Plantae,5675,181,>=50% of leaves colored (deciduous),2010,4,8,98,2455295,-9999,2010,4,8,98,2455295,-9999
2497,42.166908,-88.395439,271,IL,12,Cornus,florida,flowering dogwood,Plantae,5675,371,Breaking leaf buds,2010,4,8,98,2455295,-9999,2010,4,8,98,2455295,-9999
2497,42.166908,-88.395439,271,IL,12,Cornus,florida,flowering dogwood,Plantae,5675,483,Leaves,2010,4,8,98,2455295,-9999,2010,4,8,98,2455295,-9999
2497,42.166908,-88.395439,271,IL,12,Cornus,florida,flowering dogwood,Plantae,5675,501,Open flowers,2010,4,8,98,2455295,-9999,2010,4,8,98,2455295,-9999
2573,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5751,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,3,2010,4,25,115,2455312,-9999
2573,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5751,371,Breaking leaf buds,2010,4,6,96,2455293,-9999,2010,4,25,115,2455312,-9999
2573,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5751,483,Leaves,2010,4,6,96,2455293,-9999,2010,4,25,115,2455312,-9999
2573,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5752,180,>=75% of full leaf size (deciduous),2010,4,19,109,2455306,3,2010,4,25,115,2455312,-9999
2573,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5752,371,Breaking leaf buds,2010,4,6,96,2455293,-9999,2010,4,25,115,2455312,-9999
2573,35.914001,-79.042,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5752,483,Leaves,2010,4,6,96,2455293,-9999,2010,4,25,115,2455312,-9999
2580,35.914532,-79.042107,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5787,371,Breaking leaf buds,2010,4,6,96,2455293,-9999,2010,4,22,112,2455309,-9999
2580,35.914532,-79.042107,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5787,483,Leaves,2010,4,6,96,2455293,-9999,2010,4,22,112,2455309,-9999
2570,35.913548,-79.044548,128,NC,12,Cornus,florida,flowering dogwood,Plantae,5878,180,>=75% of full leaf size (deciduous),2010,4,13,103,2455300,2,2010,4,22,112,2455309,-9999
